symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
BAIK.JK,2024-03-31,"{""total_current_assets"": 106281517152.0, ""total_non_current_assets"": 30549079972.0, ""total_assets"": 136830597124.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 24606830915.0, ""total_current_liabilities"": 10741798890.0, ""total_non_current_liabilities"": 429171917.0, ""total_liabilities"": 11170970807.0, ""total_equity"": 125659626317.0, ""total_debt"": 261733047.0, ""stockholders_equity"": 124998999806.0}","{""total_revenue"": 41840827542.0, ""cost_of_revenue"": 32022274846.0, ""gross_income"": 9818552696.0, ""operating_expenses"": 5981611139.0, ""operating_income"": 15800163835.0, ""non_operating_income"": -11989392941.0, ""pretax_income"": 3810770894.0, ""income_taxes"": null, ""minorities"": -106183644.0, ""net_income"": 3916954538.0, ""interest_expense_non_operating"": 29741800.0, ""ebit"": 3840512694.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1155443816.519174}","{""net_operating_cash_flow"": -37344249608.0, ""net_investing_cash_flow"": -4118797887.0, ""net_financing_cash_flow"": 62526518932.0, ""net_increased_decreased"": 21063471437.0, ""capital_expenditure"": 4118797887.0, ""free_cash_flow"": -33225451721.0}"
HRME.JK,2024-03-31,"{""total_current_assets"": 24396991122.0, ""total_non_current_assets"": 893099283993.0, ""total_assets"": 917496275115.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 15228299518.0, ""total_current_liabilities"": 34434667446.0, ""total_non_current_liabilities"": 245128035725.0, ""total_liabilities"": 279562703171.0, ""total_equity"": 637933571944.0, ""total_debt"": 239508219176.0, ""stockholders_equity"": 637931264211.0}","{""total_revenue"": 26225115055.0, ""cost_of_revenue"": 10465055102.0, ""gross_income"": 15760059953.0, ""operating_expenses"": 13284191504.0, ""operating_income"": 29044251457.0, ""non_operating_income"": -31729196468.0, ""pretax_income"": -2684945011.0, ""income_taxes"": -255550391.0, ""minorities"": 10437.0, ""net_income"": -2940505839.0, ""interest_expense_non_operating"": 3527042277.0, ""ebit"": 842097266.0, ""ebitda"": null, ""diluted_shares_outstanding"": 6001032324.489796}","{""net_operating_cash_flow"": 545870032.0, ""net_investing_cash_flow"": -612261066.0, ""net_financing_cash_flow"": -416268134.0, ""net_increased_decreased"": -482659168.0, ""capital_expenditure"": 612261066.0, ""free_cash_flow"": 1158131098.0}"
MERK.JK,2024-03-31,"{""total_current_assets"": 829536055000.0, ""total_non_current_assets"": 237799924000.0, ""total_assets"": 1067335979000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 200589990000.0, ""total_current_liabilities"": 206329911000.0, ""total_non_current_liabilities"": 41472722000.0, ""total_liabilities"": 247802633000.0, ""total_equity"": 819533346000.0, ""total_debt"": null, ""stockholders_equity"": 819533346000.0}","{""total_revenue"": 249496112000.0, ""cost_of_revenue"": 174709596000.0, ""gross_income"": 74786516000.0, ""operating_expenses"": 47092976000.0, ""operating_income"": 121879492000.0, ""non_operating_income"": -90731956000.0, ""pretax_income"": 31147536000.0, ""income_taxes"": -7492983000.0, ""minorities"": 0.0, ""net_income"": 23654553000.0, ""interest_expense_non_operating"": 95219000.0, ""ebit"": 31242755000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 446312.320754717}","{""net_operating_cash_flow"": 5863377000.0, ""net_investing_cash_flow"": -949482000.0, ""net_financing_cash_flow"": -5760730000.0, ""net_increased_decreased"": -846835000.0, ""capital_expenditure"": 949482000.0, ""free_cash_flow"": 6812859000.0}"
GEMS.JK,2024-03-31,"{""total_current_assets"": 885613582.0, ""total_non_current_assets"": 469732159.0, ""total_assets"": 1355345741.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 350878920.0, ""total_current_liabilities"": 446643484.0, ""total_non_current_liabilities"": 71198388.0, ""total_liabilities"": 517841872.0, ""total_equity"": 837503869.0, ""total_debt"": 158618090.0, ""stockholders_equity"": 825756966.0}","{""total_revenue"": 715641070.0, ""cost_of_revenue"": 378293895.0, ""gross_income"": 337347175.0, ""operating_expenses"": 111352084.0, ""operating_income"": 448699259.0, ""non_operating_income"": -222195144.0, ""pretax_income"": 226504115.0, ""income_taxes"": -51370682.0, ""minorities"": 3415066.0, ""net_income"": 171718367.0, ""interest_expense_non_operating"": 3357641.0, ""ebit"": 229861756.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5921323000.0}","{""net_operating_cash_flow"": 138840970.0, ""net_investing_cash_flow"": -9638104.0, ""net_financing_cash_flow"": -94277296.0, ""net_increased_decreased"": 34925570.0, ""capital_expenditure"": 3225382.0, ""free_cash_flow"": 142066352.0}"
ACRO.JK,2024-03-31,"{""total_current_assets"": 74828893671.0, ""total_non_current_assets"": 82727713091.0, ""total_assets"": 157556606762.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 44163633887.0, ""total_current_liabilities"": 23753468622.0, ""total_non_current_liabilities"": 2514748636.0, ""total_liabilities"": 26268217258.0, ""total_equity"": 131288389504.0, ""total_debt"": 20754325000.0, ""stockholders_equity"": 131288389504.0}","{""total_revenue"": 13168704267.0, ""cost_of_revenue"": 7153361175.0, ""gross_income"": 6015343092.0, ""operating_expenses"": 1101107489.0, ""operating_income"": 7116450581.0, ""non_operating_income"": -3572821946.0, ""pretax_income"": 3543628635.0, ""income_taxes"": -750988244.0, ""minorities"": null, ""net_income"": 2792640391.0, ""interest_expense_non_operating"": 445798600.0, ""ebit"": 3989427235.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2471363177.8761063}","{""net_operating_cash_flow"": -11235673558.0, ""net_investing_cash_flow"": -104467218.0, ""net_financing_cash_flow"": 53252650047.0, ""net_increased_decreased"": 41912509271.0, ""capital_expenditure"": 104467218.0, ""free_cash_flow"": -11131206340.0}"
BUKA.JK,2024-03-31,"{""total_current_assets"": 16632605890000.0, ""total_non_current_assets"": 9343156244000.0, ""total_assets"": 25975762134000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 11752490333000.0, ""total_current_liabilities"": 623196545000.0, ""total_non_current_liabilities"": 79665192000.0, ""total_liabilities"": 702861737000.0, ""total_equity"": 25272900397000.0, ""total_debt"": 35876750000.0, ""stockholders_equity"": 25260009499000.0}","{""total_revenue"": 1168786520000.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": null, ""non_operating_income"": null, ""pretax_income"": -33599359000.0, ""income_taxes"": -5768363000.0, ""minorities"": 2599268000.0, ""net_income"": -41966990000.0, ""interest_expense_non_operating"": 1053665000.0, ""ebit"": -32545694000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 102358512.19512194}","{""net_operating_cash_flow"": 2213329000.0, ""net_investing_cash_flow"": -3483658444000.0, ""net_financing_cash_flow"": -4316231000.0, ""net_increased_decreased"": -3485761346000.0, ""capital_expenditure"": 129086214000.0, ""free_cash_flow"": 131299543000.0}"
MDLN.JK,2024-03-31,"{""total_current_assets"": 2841497038967.0, ""total_non_current_assets"": 10875645754011.0, ""total_assets"": 13717142792978.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 136372947750.0, ""total_current_liabilities"": 3380412829904.0, ""total_non_current_liabilities"": 6479064216143.0, ""total_liabilities"": 9859477046047.0, ""total_equity"": 3857665746931.0, ""total_debt"": 6586009480491.0, ""stockholders_equity"": 3858173573330.0}","{""total_revenue"": 182151293544.0, ""cost_of_revenue"": 102569091275.0, ""gross_income"": 79582202269.0, ""operating_expenses"": 115177427194.0, ""operating_income"": 194759629463.0, ""non_operating_income"": -458758697864.0, ""pretax_income"": -263999068401.0, ""income_taxes"": -6206189278.0, ""minorities"": -142149036.0, ""net_income"": -270205257679.0, ""interest_expense_non_operating"": 77921782838.0, ""ebit"": -186077285563.0, ""ebitda"": null, ""diluted_shares_outstanding"": 12365526952.518314}","{""net_operating_cash_flow"": -38829941286.0, ""net_investing_cash_flow"": -59069415435.0, ""net_financing_cash_flow"": 48893364664.0, ""net_increased_decreased"": -49005992057.0, ""capital_expenditure"": 6741741813.0, ""free_cash_flow"": -32088199473.0}"
ADMR.JK,2024-03-31,"{""total_current_assets"": 892405040.0, ""total_non_current_assets"": 889946337.0, ""total_assets"": 1782351377.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 620308138.0, ""total_current_liabilities"": 201301009.0, ""total_non_current_liabilities"": 428229109.0, ""total_liabilities"": 629530118.0, ""total_equity"": 1152821259.0, ""total_debt"": 101231790.0, ""stockholders_equity"": 1091513102.0}","{""total_revenue"": 274535673.0, ""cost_of_revenue"": 117473633.0, ""gross_income"": 157062040.0, ""operating_expenses"": 11282078.0, ""operating_income"": 168344118.0, ""non_operating_income"": -21029682.0, ""pretax_income"": 147314436.0, ""income_taxes"": -31677400.0, ""minorities"": -409841.0, ""net_income"": 116046877.0, ""interest_expense_non_operating"": 6944659.0, ""ebit"": 154259095.0, ""ebitda"": null, ""diluted_shares_outstanding"": 41445313214.28571}","{""net_operating_cash_flow"": 139724737.0, ""net_investing_cash_flow"": -77097712.0, ""net_financing_cash_flow"": -29579546.0, ""net_increased_decreased"": 33047479.0, ""capital_expenditure"": 77097712.0, ""free_cash_flow"": 216822449.0}"
SMAR.JK,2024-03-31,"{""total_current_assets"": 18696116000000.0, ""total_non_current_assets"": 20025620000000.0, ""total_assets"": 38721736000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 903786000000.0, ""total_current_liabilities"": 9843371000000.0, ""total_non_current_liabilities"": 9580082000000.0, ""total_liabilities"": 19423453000000.0, ""total_equity"": 19298283000000.0, ""total_debt"": 14976730000000.0, ""stockholders_equity"": 19284948000000.0}","{""total_revenue"": 17882988000000.0, ""cost_of_revenue"": 16166530000000.0, ""gross_income"": 1716458000000.0, ""operating_expenses"": 1353436000000.0, ""operating_income"": 3069894000000.0, ""non_operating_income"": -2862467000000.0, ""pretax_income"": 207427000000.0, ""income_taxes"": -29556000000.0, ""minorities"": 2000000.0, ""net_income"": 177869000000.0, ""interest_expense_non_operating"": 297018000000.0, ""ebit"": 504445000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2868854838.709677}","{""net_operating_cash_flow"": 949783000000.0, ""net_investing_cash_flow"": -482759000000.0, ""net_financing_cash_flow"": -1214108000000.0, ""net_increased_decreased"": -747084000000.0, ""capital_expenditure"": 474197000000.0, ""free_cash_flow"": 1423980000000.0}"
ICBP.JK,2024-03-31,"{""total_current_assets"": 41289519000000.0, ""total_non_current_assets"": 82306845000000.0, ""total_assets"": 123596364000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 22743959000000.0, ""total_current_liabilities"": 11224464000000.0, ""total_non_current_liabilities"": 47793244000000.0, ""total_liabilities"": 59017708000000.0, ""total_equity"": 64578656000000.0, ""total_debt"": 44832826000000.0, ""stockholders_equity"": 43086665000000.0}","{""total_revenue"": 19921905000000.0, ""cost_of_revenue"": 12320546000000.0, ""gross_income"": 7601359000000.0, ""operating_expenses"": 2799523000000.0, ""operating_income"": 10400882000000.0, ""non_operating_income"": -7002160000000.0, ""pretax_income"": 3398722000000.0, ""income_taxes"": -674797000000.0, ""minorities"": 371851000000.0, ""net_income"": 2352074000000.0, ""interest_expense_non_operating"": 1702533000000.0, ""ebit"": 5101255000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 11643.930693069307}","{""net_operating_cash_flow"": 1584108000000.0, ""net_investing_cash_flow"": -312239000000.0, ""net_financing_cash_flow"": -436197000000.0, ""net_increased_decreased"": 835672000000.0, ""capital_expenditure"": 320723000000.0, ""free_cash_flow"": 1904831000000.0}"
ROCK.JK,2024-03-31,"{""total_current_assets"": 31863072078.0, ""total_non_current_assets"": 939365040295.0, ""total_assets"": 971228112373.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 15216534439.0, ""total_current_liabilities"": 47230312794.0, ""total_non_current_liabilities"": 121176688767.0, ""total_liabilities"": 168407001561.0, ""total_equity"": 802821110812.0, ""total_debt"": 40240000000.0, ""stockholders_equity"": 802906796285.0}","{""total_revenue"": 30735846153.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": null, ""non_operating_income"": null, ""pretax_income"": 13347605504.0, ""income_taxes"": -2630593427.0, ""minorities"": 20870.0, ""net_income"": 10717012077.0, ""interest_expense_non_operating"": 787449830.0, ""ebit"": 14135055334.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1434670844.3105757}","{""net_operating_cash_flow"": 12744254551.0, ""net_investing_cash_flow"": -243635135.0, ""net_financing_cash_flow"": -18239357083.0, ""net_increased_decreased"": -5738737667.0, ""capital_expenditure"": 243635135.0, ""free_cash_flow"": 12987889686.0}"
TNCA.JK,2024-03-31,"{""total_current_assets"": 23681554270.0, ""total_non_current_assets"": 29803836482.0, ""total_assets"": 53485390752.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2558366792.0, ""total_current_liabilities"": 7754771900.0, ""total_non_current_liabilities"": 1162969939.0, ""total_liabilities"": 8917741839.0, ""total_equity"": 44567648913.0, ""total_debt"": 1175035036.0, ""stockholders_equity"": 44570062564.0}","{""total_revenue"": 16697853905.0, ""cost_of_revenue"": 11654285901.0, ""gross_income"": 5043568004.0, ""operating_expenses"": 3676437254.0, ""operating_income"": 8720005258.0, ""non_operating_income"": -7446618817.0, ""pretax_income"": 1273386441.0, ""income_taxes"": -211888593.0, ""minorities"": 857433.0, ""net_income"": 1060640415.0, ""interest_expense_non_operating"": 31741688.0, ""ebit"": 1305128129.0, ""ebitda"": null, ""diluted_shares_outstanding"": 420889053.5714286}","{""net_operating_cash_flow"": -499150537.0, ""net_investing_cash_flow"": null, ""net_financing_cash_flow"": -124528200.0, ""net_increased_decreased"": -623678737.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
MREI.JK,2024-03-31,"{""total_current_assets"": null, ""total_non_current_assets"": null, ""total_assets"": 4864799299034.0, ""cash_only"": 16771386766.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": null, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 3385595204997.0, ""total_equity"": 1474388085713.0, ""total_debt"": null, ""stockholders_equity"": 1474388085713.0}","{""total_revenue"": 712527410960.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": 34873138607.0, ""non_operating_income"": null, ""pretax_income"": 20631968928.0, ""income_taxes"": 14241169679.0, ""minorities"": null, ""net_income"": 34873138607.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 517791681.0}","{""net_operating_cash_flow"": -8284152807.0, ""net_investing_cash_flow"": 16289828120.0, ""net_financing_cash_flow"": null, ""net_increased_decreased"": 8005675313.0, ""capital_expenditure"": 74378940.0, ""free_cash_flow"": -8209773867.0}"
INDX.JK,2024-03-31,"{""total_current_assets"": 3707499092.0, ""total_non_current_assets"": 47305820487.0, ""total_assets"": 51013319579.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2972496063.0, ""total_current_liabilities"": 7802381985.0, ""total_non_current_liabilities"": 9055880565.0, ""total_liabilities"": 16858262550.0, ""total_equity"": 34155057029.0, ""total_debt"": 8334359727.0, ""stockholders_equity"": 34150293678.0}","{""total_revenue"": 82258821.0, ""cost_of_revenue"": 518302467.0, ""gross_income"": -436043646.0, ""operating_expenses"": 3093819431.0, ""operating_income"": 2657775785.0, ""non_operating_income"": -6176480667.0, ""pretax_income"": -3518704882.0, ""income_taxes"": null, ""minorities"": 1744.0, ""net_income"": -3518706626.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 437650077.86069655}","{""net_operating_cash_flow"": -3238092216.0, ""net_investing_cash_flow"": null, ""net_financing_cash_flow"": 2350576665.0, ""net_increased_decreased"": -887515551.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
